event_idx,track_idx,label,muon_pixel_tracks_p,muon_pixel_tracks_pt,muon_pixel_tracks_ptErr,muon_pixel_tracks_chi2,muon_pixel_tracks_normalizedChi2,muon_pixel_tracks_etaErr,muon_pixel_tracks_phiErr,muon_pixel_tracks_dszErr,muon_pixel_tracks_dxyErr,muon_pixel_tracks_dzErr,muon_pixel_tracks_qoverpErr,muon_pixel_tracks_lambdaErr,muon_pixel_tracks_eta,muon_pixel_tracks_nPixelHits,muon_pixel_tracks_nTrkLays,muon_pixel_tracks_nFoundHits,muon_pixel_tracks_nLostHits,muon_pixel_tracks_impact3D,muon_pixel_tracks_impactSignificance,muon_pixel_tracks_chi2PerHit,muon_pixel_tracks_hitEfficiency,muon_pixel_tracks_sigmaPtOverPt,muon_pixel_tracks_relUncertaintyProduct,muon_pixel_tracks_sip2D,muon_pixel_tracks_sipZ,muon_pixel_tracks_dxyOverPt,muon_pixel_tracks_ptErrOverP,muon_pixel_tracks_dzOverDxy,muon_pixel_tracks_absEta,L1TkMu_nStubs,L1TkMu_nStubs_Endcap,L1TkMu_nStubs_Barrel,L1TkMu_stubQual_max,L1TkMu_stubMax_etaRegion,L1TkMu_stubMax_phiRegion,L1TkMu_stubMax_depthRegion,L1TkMu_hasMatch,L1TkMu_dR2min,L1TkMu_dPtNorm,L1TkMu_chi2Pt,L1TkMu_matchingScore,L1TkMu_nCompatible,L1TkMu_secondBest_dR2,is_low_pt
53,2,0,7.332375050e-01,5.306577682e-01,-1.240272403e+00,1.087683797e+00,-2.625922114e-02,-3.226097107e+00,-3.189656496e+00,-2.565057278e+00,-2.634242296e+00,-2.362537146e+00,-2.503875017e+00,-3.428242683e+00,-1.042419553e+00,5.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,2.183546305e+00,3.454410315e+00,1.334414929e-01,1.000000000e+00,-1.770911932e+00,-3.540204525e+00,1.509030163e-01,3.454410315e+00,-3.013736010e+00,-1.973476529e+00,3.575167418e+00,1.042419553e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,4.000000000e+00,1.500000000e+01,2.000000000e+00,1.000000000e+00,-4.511403084e+00,-1.826745272e+00,-1.245208681e-01,-4.505186558e+00,1.000000000e+00,3.167471886e-01,9.613149166e-01
53,3,0,8.064333200e-01,3.486919701e-01,-1.236785889e+00,2.722466588e-01,-5.728499889e-01,-3.051039219e+00,-2.945541620e+00,-2.553183317e+00,-2.458890200e+00,-2.095543146e+00,-2.391588449e+00,-3.507868528e+00,1.715279818e+00,4.000000000e+00,6.000000000e+00,6.000000000e+00,0.000000000e+00,1.658872485e+00,2.925033569e+00,-5.059034228e-01,1.000000000e+00,-1.585468531e+00,-3.170104504e+00,-1.267668843e+00,2.925033569e+00,-4.070248604e+00,-2.043178797e+00,4.553819656e+00,1.715279818e+00,2.000000000e+00,2.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,1.800000000e+01,1.000000000e+00,1.000000000e+00,-4.617234707e+00,-1.691688895e+00,-2.299370319e-01,-4.608850002e+00,1.000000000e+00,4.342942646e-07,9.960733652e-01
54,0,1,1.017820358e+00,9.282939434e-01,-8.982173800e-01,4.757479727e-01,-4.784933925e-01,-3.412219286e+00,-3.208514214e+00,-2.588220119e+00,-2.544769049e+00,-2.498725176e+00,-2.843982697e+00,-3.501488924e+00,-6.643648148e-01,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,1.789855599e+00,3.393790007e+00,-3.693492115e-01,1.000000000e+00,-1.826485515e+00,-3.651031256e+00,-1.601378173e-01,3.393790007e+00,-3.631490707e+00,-1.916005373e+00,3.599767447e+00,6.643648148e-01,4.000000000e+00,0.000000000e+00,4.000000000e+00,3.000000000e+00,-1.000000000e+00,4.000000000e+00,1.000000000e+00,1.000000000e+00,-5.380212784e+00,-2.587010622e+00,-1.519062996e+00,-5.379359722e+00,1.000000000e+00,4.342942646e-07,9.519757587e-04
54,1,1,6.419404745e-01,6.359079480e-01,-1.251757264e+00,7.258413434e-01,-2.284005582e-01,-3.216342926e+00,-3.293237925e+00,-2.321636915e+00,-2.637771368e+00,-2.315605640e+00,-2.529453039e+00,-3.222365379e+00,1.670620143e-01,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,1.785399556e+00,3.208395720e+00,-1.192562431e-01,1.000000000e+00,-1.887639165e+00,-3.772751331e+00,5.179147124e-01,3.208395004e+00,-2.755705833e+00,-1.893671274e+00,3.012687922e+00,1.670620143e-01,2.000000000e+00,0.000000000e+00,2.000000000e+00,3.000000000e+00,0.000000000e+00,2.000000000e+00,1.000000000e+00,1.000000000e+00,-5.490028858e+00,-1.602036715e+00,5.497893095e-01,-5.482590675e+00,1.000000000e+00,1.058657289e+00,7.943844795e-01
54,2,1,8.746001720e-01,6.227229238e-01,-1.118988276e+00,1.001500130e+00,-3.989218175e-02,-3.257592916e+00,-3.281954765e+00,-2.545310736e+00,-2.660111427e+00,-2.293500662e+00,-2.615999460e+00,-3.508852959e+00,-1.183491945e+00,4.000000000e+00,7.000000000e+00,8.000000000e+00,0.000000000e+00,1.780679822e+00,3.183928251e+00,9.841038287e-02,1.000000000e+00,-1.741692781e+00,-3.481975794e+00,7.285845280e-01,3.183925390e+00,-2.554292679e+00,-1.993551373e+00,2.822027922e+00,1.183491945e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,-4.000000000e+00,2.500000000e+01,2.000000000e+00,1.000000000e+00,-4.603930950e+00,-2.247827768e+00,-1.007449269e+00,-4.601582050e+00,1.000000000e+00,1.058320522e+00,8.334359527e-01
54,3,0,9.877632260e-01,5.179112554e-01,-1.003170490e+00,4.162916541e-01,-6.976497769e-01,-3.189511776e+00,-3.056815624e+00,-2.644768953e+00,-2.536130905e+00,-2.175043821e+00,-2.508620977e+00,-3.658055305e+00,-1.744975090e+00,7.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,3.063817567e-04,2.175265074e+00,-5.379495621e-01,1.000000000e+00,-1.521071553e+00,-3.041605711e+00,-1.911274195e-01,2.175261021e+00,-3.244556189e+00,-1.990895629e+00,2.727328777e+00,1.744975090e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,4.000000000e+00,3.100000000e+01,4.000000000e+00,1.000000000e+00,-4.785583973e+00,-1.854583025e+00,-6.791097522e-01,-4.779921532e+00,1.000000000e+00,1.339877129e+00,9.679894447e-01
54,4,0,1.198063612e+00,4.479067624e-01,-7.286327481e-01,5.471390486e-01,-5.668028593e-01,-3.022784472e+00,-2.801202536e+00,-2.549577475e+00,-2.364966631e+00,-1.799547195e+00,-2.374459743e+00,-3.770829439e+00,2.412451982e+00,9.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,-1.236543536e+00,1.181484222e+00,-4.071024954e-01,1.000000000e+00,-1.176535130e+00,-2.352942944e+00,-3.365567327e-01,1.181284308e+00,-3.148919344e+00,-1.926661849e+00,2.083116293e+00,2.412451982e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,3.000000000e+00,5.000000000e+00,9.000000000e+00,4.000000000e+00,1.000000000e+00,-4.760878563e+00,-9.206225276e-01,6.229184270e-01,-4.714332104e+00,1.000000000e+00,1.111914039e+00,9.877552390e-01
54,5,0,3.799282014e-01,3.670971990e-01,-1.535609126e+00,9.147891998e-01,6.969143450e-02,-3.052221537e+00,-3.125315905e+00,-2.284037828e+00,-2.524251461e+00,-2.271209240e+00,-2.282503366e+00,-3.065037727e+00,2.442808002e-01,3.000000000e+00,6.000000000e+00,6.000000000e+00,0.000000000e+00,1.878390074e+00,3.210485458e+00,1.366381943e-01,1.000000000e+00,-1.902686238e+00,-3.802613974e+00,1.483904868e-01,3.210485458e+00,-2.742863178e+00,-1.915516138e+00,3.315098286e+00,2.442808002e-01,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,0.000000000e+00,8.000000000e+00,1.000000000e+00,1.000000000e+00,-5.077883720e+00,-2.189757586e+00,-5.685777068e-01,-5.075421333e+00,2.000000000e+00,-4.422334671e+00,9.952402115e-01
54,6,0,3.325600922e-01,3.162492216e-01,-1.580231786e+00,6.446930766e-01,-3.095486462e-01,-3.022535801e+00,-3.100950241e+00,-2.258850574e+00,-2.510590076e+00,-2.242542505e+00,-2.228895903e+00,-3.038829088e+00,2.757887542e-01,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,4.633922577e-01,2.474314928e+00,-2.004043758e-01,1.000000000e+00,-1.896462917e+00,-3.790219307e+00,-2.611464858e-01,2.474314213e+00,-3.087595463e+00,-1.912772536e+00,3.003317118e+00,2.757887542e-01,2.000000000e+00,0.000000000e+00,2.000000000e+00,3.000000000e+00,0.000000000e+00,2.000000000e+00,1.000000000e+00,1.000000000e+00,-4.575390339e+00,-2.368398666e+00,-9.477122426e-01,-4.573604584e+00,1.000000000e+00,3.863834441e-01,9.971492887e-01
54,7,0,8.140410185e-01,3.121227920e-01,-1.239838123e+00,7.288799286e-01,-1.162176579e-01,-3.000308514e+00,-2.878568888e+00,-2.456187487e+00,-2.354458570e+00,-1.954354167e+00,-2.365660906e+00,-3.501281738e+00,-1.823101521e+00,4.000000000e+00,6.000000000e+00,6.000000000e+00,0.000000000e+00,1.882418871e+00,2.895603418e+00,-4.927093908e-02,1.000000000e+00,-1.551952839e+00,-3.103137970e+00,1.920579076e-01,2.895602703e+00,-2.474492073e+00,-2.053837538e+00,3.103645325e+00,1.823101521e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,2.500000000e+01,1.000000000e+00,1.000000000e+00,-4.801548481e+00,-1.697562099e+00,-2.736257315e-01,-4.793462276e+00,1.000000000e+00,9.323685765e-01,9.972585440e-01
54,8,0,4.214821756e-01,3.090509176e-01,-1.549381733e+00,3.249294758e-01,-6.293114424e-01,-3.100267649e+00,-3.066640139e+00,-2.436951160e+00,-2.491292953e+00,-2.324546814e+00,-2.279559851e+00,-3.212537289e+00,-7.509703040e-01,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,5.906857848e-01,2.619981527e+00,-5.201673508e-01,1.000000000e+00,-1.858416319e+00,-3.714352608e+00,-3.988914192e-01,2.619981289e+00,-3.198683977e+00,-1.970838547e+00,3.185325623e+00,7.509703040e-01,4.000000000e+00,0.000000000e+00,4.000000000e+00,3.000000000e+00,-1.000000000e+00,4.000000000e+00,1.000000000e+00,1.000000000e+00,-5.424130440e+00,-2.527311087e+00,-1.340584278e+00,-5.423184395e+00,1.000000000e+00,3.894086182e-01,9.973364472e-01
55,0,1,6.752314568e-01,6.743882298e-01,-1.211962104e+00,7.184036374e-01,-2.358382493e-01,-3.170979500e+00,-3.284115553e+00,-2.320983887e+00,-2.628871202e+00,-2.320140839e+00,-2.561428070e+00,-3.171821594e+00,-6.233446673e-02,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,2.089625120e+00,3.365044594e+00,-1.266939491e-01,1.000000000e+00,-1.886323810e+00,-3.770146608e+00,5.971990824e-01,3.365043879e+00,-2.706024408e+00,-1.887166858e+00,3.076622725e+00,6.233446673e-02,3.000000000e+00,0.000000000e+00,3.000000000e+00,3.000000000e+00,0.000000000e+00,2.000000000e+00,1.000000000e+00,1.000000000e+00,-5.679271698e+00,-1.928234220e+00,-7.352058589e-02,-5.676604748e+00,1.000000000e+00,4.342942646e-07,6.342046857e-01
55,1,1,6.068484187e-01,5.932366252e-01,-1.295810223e+00,4.736889303e-01,-4.805524349e-01,-3.148024559e+00,-3.155900002e+00,-2.346072912e+00,-2.508337021e+00,-2.332464218e+00,-2.495727777e+00,-3.161616802e+00,-2.516788244e-01,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,2.089335442e+00,3.377225399e+00,-3.714082241e-01,1.000000000e+00,-1.889021635e+00,-3.775473356e+00,5.520315766e-01,3.377224922e+00,-2.549528122e+00,-1.902632356e+00,3.001073837e+00,2.516788244e-01,2.000000000e+00,0.000000000e+00,2.000000000e+00,3.000000000e+00,0.000000000e+00,2.000000000e+00,1.000000000e+00,1.000000000e+00,-5.772540569e+00,-2.467697144e+00,-1.160485506e+00,-5.771938324e+00,1.000000000e+00,4.342942646e-07,8.966825008e-01
55,2,0,5.522925854e-01,5.520671010e-01,-1.357660890e+00,6.888880730e-01,-1.562094837e-01,-3.135742426e+00,-3.222786188e+00,-2.330147266e+00,-2.625445604e+00,-2.329921722e+00,-2.461903572e+00,-3.135967493e+00,3.222320601e-02,3.000000000e+00,6.000000000e+00,6.000000000e+00,0.000000000e+00,8.775848746e-01,2.768813133e+00,-8.926277608e-02,1.000000000e+00,-1.909702420e+00,-3.816618443e+00,5.604929328e-01,2.768804789e+00,-2.617023230e+00,-1.909927845e+00,2.503875971e+00,3.222320601e-02,2.000000000e+00,0.000000000e+00,2.000000000e+00,3.000000000e+00,0.000000000e+00,2.000000000e+00,1.000000000e+00,1.000000000e+00,-5.174760342e+00,-3.142725945e+00,-2.467680693e+00,-5.174494743e+00,1.000000000e+00,4.342942646e-07,9.463371634e-01
55,3,0,1.060272217e+00,5.096208453e-01,-8.523690104e-01,8.484362364e-01,-1.929558367e-01,-3.067365170e+00,-2.935128212e+00,-2.348921537e+00,-2.375319958e+00,-1.798339605e+00,-2.422072887e+00,-3.616723537e+00,-1.940655231e+00,7.000000000e+00,6.000000000e+00,8.000000000e+00,0.000000000e+00,1.118711591e+00,2.357722998e+00,-5.465330184e-02,1.000000000e+00,-1.361982942e+00,-2.723678112e+00,-5.586072803e-01,2.357722759e+00,-3.442447662e+00,-1.912608862e+00,3.493014336e+00,1.940655231e+00,2.000000000e+00,2.000000000e+00,0.000000000e+00,2.000000000e+00,5.000000000e+00,8.000000000e+00,3.000000000e+00,1.000000000e+00,-4.999503613e+00,-1.376315951e+00,8.639771491e-03,-4.983372211e+00,2.000000000e+00,6.000906825e-01,9.716336727e-01
55,4,0,1.096501589e+00,4.883190095e-01,-8.773444891e-01,1.004658937e+00,-1.092838645e-01,-3.102493525e+00,-2.937170744e+00,-2.620157719e+00,-2.442281246e+00,-2.012111664e+00,-2.461974144e+00,-3.708998442e+00,2.077990770e+00,8.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,1.187596440e+00,2.605955839e+00,5.041678622e-02,1.000000000e+00,-1.365656614e+00,-2.731030941e+00,6.849712133e-02,2.605953932e+00,-2.861907721e+00,-1.973808646e+00,2.967600107e+00,2.077990770e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,1.100000000e+01,2.000000000e+00,1.000000000e+00,-4.850013733e+00,-2.303047180e+00,-1.870570779e+00,-4.848010063e+00,1.000000000e+00,1.256529450e+00,9.790261984e-01
55,5,0,5.199818015e-01,4.223304689e-01,-1.441344023e+00,6.520287991e-01,-3.022129238e-01,-3.138361692e+00,-3.138080835e+00,-2.492379904e+00,-2.573147058e+00,-2.394755602e+00,-2.383341789e+00,-3.235862494e+00,-6.959879398e-01,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,1.136116266e+00,2.962921619e+00,-1.930686682e-01,1.000000000e+00,-1.863654494e+00,-3.724840403e+00,-9.818738103e-01,2.962921619e+00,-3.973413706e+00,-1.961297989e+00,4.121689320e+00,6.959879398e-01,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,-2.000000000e+00,4.000000000e+00,1.000000000e+00,1.000000000e+00,-4.820862293e+00,-2.130839348e+00,-5.408242941e-01,-4.817872524e+00,1.000000000e+00,5.792407990e-01,9.910858274e-01
55,6,0,8.792202473e-01,4.152133465e-01,-1.111662745e+00,8.106607795e-01,-3.032818139e-01,-2.973880529e+00,-2.875288486e+00,-2.497722626e+00,-2.387348652e+00,-2.033805370e+00,-2.405747414e+00,-3.437106609e+00,-1.730656862e+00,7.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,-1.186924458e+00,1.440472960e+00,-1.435812265e-01,1.000000000e+00,-1.526867032e+00,-3.053028345e+00,-2.128988206e-01,1.440365791e+00,-3.015117645e+00,-1.990846157e+00,2.006694794e+00,1.730656862e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,1.600000000e+01,1.000000000e+00,1.000000000e+00,-4.902301788e+00,-1.685357571e+00,-2.988816798e-01,-4.894132614e+00,1.000000000e+00,5.814453959e-01,9.918141365e-01
55,7,0,5.249508619e-01,4.082733691e-01,-1.445794463e+00,7.751129270e-01,-1.791290343e-01,-3.165394545e+00,-3.155969143e+00,-2.512854576e+00,-2.617600679e+00,-2.396210432e+00,-2.378712177e+00,-3.281876326e+00,7.662413716e-01,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,4.573818147e-01,2.625009298e+00,-6.998468935e-02,1.000000000e+00,-1.854048610e+00,-3.705733776e+00,-1.046721816e+00,2.625009298e+00,-4.067675591e+00,-1.970716715e+00,3.891197205e+00,7.662413716e-01,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,2.000000000e+00,1.000000000e+00,1.000000000e+00,1.000000000e+00,-4.935098171e+00,-3.045684099e+00,-2.383288145e+00,-4.934741497e+00,1.000000000e+00,6.662939787e-01,9.924573898e-01
55,8,0,5.480416417e-01,3.536783457e-01,-1.423265219e+00,8.058446646e-01,-2.355473489e-01,-3.082548141e+00,-3.077435255e+00,-2.484695435e+00,-2.570265055e+00,-2.290380001e+00,-2.324591160e+00,-3.276615143e+00,1.017975569e+00,5.000000000e+00,7.000000000e+00,8.000000000e+00,0.000000000e+00,1.516667485e+00,3.048798561e+00,-9.724484384e-02,1.000000000e+00,-1.776928782e+00,-3.552045107e+00,-1.568563104e+00,3.048798561e+00,-4.479385376e+00,-1.971277595e+00,4.891398907e+00,1.017975569e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,2.000000000e+00,1.000000000e+00,1.000000000e+00,1.000000000e+00,-4.483279228e+00,-2.462085485e+00,-1.373494387e+00,-4.481829166e+00,1.000000000e+00,8.054651618e-01,9.958664179e-01
55,9,0,4.883064926e-01,3.363883197e-01,-1.497694016e+00,7.964777350e-01,-1.577642411e-01,-3.099375963e+00,-3.072021961e+00,-2.476463556e+00,-2.535161018e+00,-2.324583769e+00,-2.321990013e+00,-3.251065493e+00,-8.859356046e-01,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,-1.308578610e+00,1.670398474e+00,-4.861989245e-02,1.000000000e+00,-1.834066033e+00,-3.665853739e+00,-2.835609615e-01,1.670371532e+00,-3.154639482e+00,-1.985972047e+00,2.164282084e+00,8.859356046e-01,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,-2.000000000e+00,4.000000000e+00,1.000000000e+00,1.000000000e+00,-4.965471745e+00,-2.088067055e+00,-5.009281039e-01,-4.962265491e+00,1.000000000e+00,8.039384484e-01,9.965319633e-01
56,0,1,8.341342211e-01,7.329970002e-01,-1.099924564e+00,9.388989806e-01,-1.024932042e-01,-3.353054762e+00,-3.183069468e+00,-2.582536936e+00,-2.537769079e+00,-2.481434345e+00,-2.666785955e+00,-3.453935385e+00,-7.092328072e-01,4.000000000e+00,7.000000000e+00,8.000000000e+00,0.000000000e+00,8.961156011e-01,2.929629087e+00,3.580931202e-02,1.000000000e+00,-1.832897305e+00,-3.663773298e+00,9.446093440e-01,2.929605722e+00,-2.326214552e+00,-1.934026957e+00,2.041332483e+00,7.092328072e-01,3.000000000e+00,0.000000000e+00,3.000000000e+00,3.000000000e+00,-1.000000000e+00,2.000000000e+00,1.000000000e+00,1.000000000e+00,-5.838263988e+00,-1.950772166e+00,-2.259850651e-01,-5.836754322e+00,1.000000000e+00,4.342942646e-07,3.068243265e-01
56,1,0,1.169830084e+00,5.127575397e-01,-8.067296743e-01,6.829996705e-01,-4.309426546e-01,-3.088494539e+00,-2.929487705e+00,-2.628527164e+00,-2.453353643e+00,-1.971598744e+00,-2.489126205e+00,-3.743686199e+00,2.193757772e+00,8.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,1.375039458e+00,2.659162521e+00,-2.712422013e-01,1.000000000e+00,-1.319480896e+00,-2.638731003e+00,2.955674529e-01,2.659158468e+00,-2.670463800e+00,-1.976521492e+00,2.845366478e+00,2.193757772e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,1.000000000e+01,1.000000000e+00,1.000000000e+00,-3.432111740e+00,-8.016604185e-01,9.083237648e-01,-3.368607044e+00,1.000000000e+00,4.342942646e-07,9.703128934e-01
56,2,0,8.019447327e-01,3.041310310e-01,-1.207293272e+00,8.840789795e-01,-1.573131680e-01,-3.018484354e+00,-2.830277920e+00,-2.472325802e+00,-2.280926704e+00,-1.974599957e+00,-2.313097954e+00,-3.515326500e+00,-1.813138962e+00,6.000000000e+00,7.000000000e+00,8.000000000e+00,0.000000000e+00,1.977588415e+00,2.963435173e+00,-1.901062019e-02,1.000000000e+00,-1.511416912e+00,-3.022216320e+00,-6.562077999e-01,2.963435173e+00,-3.240593672e+00,-2.009200573e+00,3.925637960e+00,1.813138962e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,2.000000000e+00,1.000000000e+00,1.000000000e+00,-4.315731049e+00,-2.144696951e+00,-1.272846818e+00,-4.312694550e+00,1.000000000e+00,4.342942646e-07,9.974556565e-01
57,0,1,1.086191416e+00,8.814094067e-01,-8.890594244e-01,1.005787015e+00,-3.560522571e-02,-3.449071169e+00,-3.248076439e+00,-2.714676380e+00,-2.627195597e+00,-2.509979010e+00,-2.856293678e+00,-3.653117895e+00,-1.048919559e+00,4.000000000e+00,7.000000000e+00,8.000000000e+00,0.000000000e+00,6.213481426e-01,2.820800781e+00,1.026973277e-01,1.000000000e+00,-1.770446539e+00,-3.539379835e+00,7.730668783e-01,2.820783377e+00,-2.735486031e+00,-1.975213170e+00,2.164945841e+00,1.048919559e+00,4.000000000e+00,2.000000000e+00,2.000000000e+00,3.000000000e+00,-2.000000000e+00,4.000000000e+00,1.000000000e+00,1.000000000e+00,-5.760169029e+00,-1.998871207e+00,-4.481321573e-01,-5.758325577e+00,1.000000000e+00,4.342942646e-07,5.373620428e-03
57,1,1,8.781977892e-01,4.931094050e-01,-1.179107547e+00,1.058911800e+00,1.751950756e-02,-3.173348904e+00,-3.082261562e+00,-2.613564968e+00,-2.547039270e+00,-2.228581667e+00,-2.550088167e+00,-3.557514429e+00,-1.534418583e+00,5.000000000e+00,7.000000000e+00,8.000000000e+00,0.000000000e+00,6.345272660e-01,2.546192408e+00,1.558220834e-01,1.000000000e+00,-1.672202826e+00,-3.343309402e+00,1.153238893e+00,2.545836449e+00,-1.887029290e+00,-2.057262421e+00,1.711124301e+00,1.534418583e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,-4.000000000e+00,2.400000000e+01,1.000000000e+00,1.000000000e+00,-4.492110252e+00,-1.787086129e+00,-2.438444495e-01,-4.485293865e+00,1.000000000e+00,4.342942646e-07,9.775772691e-01
57,2,0,1.070071697e+00,3.784711361e-01,-9.447700381e-01,1.709541798e+00,5.955985785e-01,-2.939022064e+00,-2.793033838e+00,-2.473557949e+00,-2.332143784e+00,-1.782060266e+00,-2.393087149e+00,-3.629147291e+00,-2.275106907e+00,8.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,1.412886620e+00,2.488532305e+00,7.552993894e-01,1.000000000e+00,-1.323235750e+00,-2.646175385e+00,2.275150642e-02,2.488529682e+00,-2.687745333e+00,-2.014800549e+00,3.015840530e+00,2.275106907e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,9.000000000e+00,1.000000000e+00,1.000000000e+00,-4.419591427e+00,-2.181302547e+00,-1.710485458e+00,-4.416815281e+00,1.000000000e+00,1.099853992e+00,9.946175218e-01
57,3,0,6.234933138e-01,3.471609652e-01,-1.322741151e+00,7.133870721e-01,-1.317104995e-01,-3.099680424e+00,-2.998201847e+00,-2.462725878e+00,-2.421052217e+00,-2.186453104e+00,-2.293103695e+00,-3.375526905e+00,1.250632167e+00,4.000000000e+00,6.000000000e+00,6.000000000e+00,0.000000000e+00,-3.160437942e-01,2.028566599e+00,-6.476378441e-02,1.000000000e+00,-1.669890761e+00,-3.338658571e+00,3.705869317e-01,2.028461695e+00,-2.397632122e+00,-1.946205258e+00,1.892473102e+00,1.250632167e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,2.000000000e+00,1.000000000e+00,1.000000000e+00,1.000000000e+00,-4.936151505e+00,-1.776049495e+00,-2.267534286e-01,-4.929556847e+00,1.000000000e+00,4.342942646e-07,9.961342812e-01
58,0,1,2.090249062e+00,1.548929572e+00,4.200794697e-01,1.546459436e+00,4.325161278e-01,-3.687010765e+00,-3.545277596e+00,-3.016953468e+00,-2.926938772e+00,-2.475956202e+00,-3.218379021e+00,-4.223126888e+00,-1.918240666e+00,7.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,1.239038944e+00,3.095681906e+00,5.922169685e-01,1.000000000e+00,-1.128844500e+00,-2.257620573e+00,1.397517800e+00,3.095594645e+00,-3.078197718e+00,-1.670149207e+00,2.149282217e+00,1.918240666e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.342942646e-07,2.061153470e-09
58,1,1,1.319504619e+00,8.518815637e-01,-6.732541919e-01,5.134544373e-01,-3.316428661e-01,-3.431546926e+00,-3.210135221e+00,-2.772949934e+00,-2.568525791e+00,-2.305496693e+00,-2.844309568e+00,-3.896905899e+00,-1.739517689e+00,4.000000000e+00,6.000000000e+00,6.000000000e+00,0.000000000e+00,1.234046102e+00,2.922613144e+00,-2.646962106e-01,1.000000000e+00,-1.525123239e+00,-3.049758911e+00,7.016263604e-01,2.922605276e+00,-2.718714714e+00,-1.992718220e+00,2.484049320e+00,1.739517689e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,-4.000000000e+00,4.000000000e+00,4.000000000e+00,1.000000000e+00,-5.107692719e+00,-1.822783947e+00,-5.821875334e-01,-5.102035522e+00,1.000000000e+00,4.342942646e-07,1.448015310e-02
58,2,0,1.095058560e+00,5.001716018e-01,-8.689606190e-01,5.707091689e-01,-3.835324347e-01,-3.119519472e+00,-2.930462599e+00,-2.575488806e+00,-2.386061668e+00,-1.980723858e+00,-2.464003563e+00,-3.712731361e+00,2.046369553e+00,6.000000000e+00,6.000000000e+00,7.000000000e+00,0.000000000e+00,1.111452222e+00,2.536491394e+00,-2.743882239e-01,1.000000000e+00,-1.369125128e+00,-2.737968922e+00,-6.190661192e-01,2.536491394e+00,-3.504018307e+00,-1.963982463e+00,3.560521841e+00,2.046369553e+00,3.000000000e+00,3.000000000e+00,0.000000000e+00,3.000000000e+00,5.000000000e+00,1.100000000e+01,3.000000000e+00,1.000000000e+00,-5.145133495e+00,-1.481629491e+00,-2.532048523e-01,-5.132979870e+00,1.000000000e+00,1.254245043e+00,9.752277732e-01
